"","Mean","Median","Mode","ESS","HDImass","HDIlow","HDIhigh","CompVal","PcntGtCompVal","ROPElow","ROPEhigh","PcntLtROPE","PcntInROPE","PcntGtROPE"
"theta[13]-theta[18]",0.0518897661801736,0.0512016463336864,0.0498148616851964,9128,0.95,0.0182363581131973,0.0879345592579025,0,99.98,NA,NA,NA,NA,NA
"theta[13]-theta[19]",-0.00600236126025061,-0.00618722896841034,-0.007425795979462,10000,0.95,-0.024142738052668,0.0130060718555334,0,26.03,NA,NA,NA,NA,NA
"theta[13]-theta[20]",0.0105051907417849,0.0100384937723931,0.0120439984624853,10367.8,0.95,-0.0157201453482579,0.0384679044046179,0,77.06,NA,NA,NA,NA,NA
"theta[13]-theta[21]",0.00662648394265084,0.00656930528015198,0.0071213462001553,10000,0.95,-0.0143369471846674,0.0272510144605982,0,73.25,NA,NA,NA,NA,NA
"theta[13]-theta[22]",0.0112249123090837,0.0109145771205437,0.00908843550148584,10000,0.95,-0.0106583205046813,0.0321212754412109,0,85.36,NA,NA,NA,NA,NA
"theta[13]-theta[23]",0.175543057217025,0.174699181268074,0.173219431556542,10612.8,0.95,0.118368136173305,0.237491025595764,0,100,NA,NA,NA,NA,NA
"theta[13]-theta[24]",0.0272982498883064,0.0271372235223217,0.0255400588163292,10000,0.95,0.00696078567901459,0.0466794890403835,0,99.67,NA,NA,NA,NA,NA
"theta[13]-theta[25]",0.0472968333350157,0.0459845973071781,0.0430582947932819,10000,0.95,0.00706103573672012,0.0907453082780835,0,99.35,NA,NA,NA,NA,NA
"theta[13]-theta[26]",0.0605837545696896,0.0594978160666578,0.0553070733815941,10000,0.95,0.0173645758363076,0.105396631526709,0,99.94,NA,NA,NA,NA,NA
"theta[13]-theta[27]",0.0188423192517329,0.0183237790438954,0.0184665311501533,10000,0.95,-0.00779750186062311,0.0474130837956606,0,91.48,NA,NA,NA,NA,NA
"theta[13]-theta[28]",0.0746193323655058,0.0746111063285353,0.0745331357773752,10000,0.95,0.0580853964140091,0.0912369093526731,0,100,NA,NA,NA,NA,NA
"theta[13]-theta[29]",-0.00340119330715899,-0.00345803192749322,-0.00368793192880081,10000,0.95,-0.0200919291126187,0.0126232855479805,0,33.98,NA,NA,NA,NA,NA
"theta[13]-theta[30]",0.0387670859992368,0.0372256223787991,0.0310694669730815,10000,0.95,-0.00190060552832572,0.0796091575396383,0,98.02,NA,NA,NA,NA,NA
"theta[13]-theta[31]",0.0516935313630746,0.0500518776661212,0.047417198834126,10717.8,0.95,0.00847100399949097,0.0988532425987256,0,99.52,NA,NA,NA,NA,NA
"theta[13]-theta[32]",0.0287691271153011,0.0280359214944477,0.02505026078967,10000,0.95,0.0009088238227144,0.0574492470982206,0,98.3,NA,NA,NA,NA,NA
"theta[13]-theta[33]",0.0301303690017542,0.0301148860721328,0.0311536866828684,10000,0.95,0.0113537970422114,0.0485840654023107,0,99.92,NA,NA,NA,NA,NA
"theta[13]-theta[34]",0.0804720484290453,0.0797346253090572,0.0795391935034221,10000,0.95,0.0350802001029352,0.12147164845038,0,100,NA,NA,NA,NA,NA
"theta[13]-theta[35]",0.0752624856326144,0.0752706888241232,0.0760462377810751,10000,0.95,0.0575334788950478,0.0926129432990016,0,100,NA,NA,NA,NA,NA
