"","Mean","Median","Mode","ESS","HDImass","HDIlow","HDIhigh","CompVal","PcntGtCompVal","ROPElow","ROPEhigh","PcntLtROPE","PcntInROPE","PcntGtROPE"
"theta[1]",0.918411921863455,0.926325747629233,0.947347162501523,9999.7,0.95,0.829438027317317,0.989996498258502,0.5,100,0.45,0.55,0,0,100
"theta[2]",0.935847935017229,0.936360144268724,0.938195290174793,10000,0.95,0.917707552159277,0.954926166844924,0.5,100,0.45,0.55,0,0,100
"theta[3]",0.95333944350306,0.953835209347,0.953396820645837,10328.7,0.95,0.935305699707821,0.970890169520938,0.5,100,0.45,0.55,0,0,100
"theta[4]",0.923247589558718,0.923397251981158,0.92369279421218,9701.2,0.95,0.908670199195975,0.938523663404495,0.5,100,0.45,0.55,0,0,100
"theta[5]",0.958099548121077,0.958109202684342,0.958354119071677,10000,0.95,0.956005544228509,0.960206674744302,0.5,100,0.45,0.55,0,0,100
"theta[6]",0.930959631427739,0.931205409160208,0.932436682580599,9453.5,0.95,0.915454554860923,0.946077144484885,0.5,100,0.45,0.55,0,0,100
"theta[7]",0.947546864555491,0.947755745037698,0.947976412016885,10000,0.95,0.935736053196007,0.959268428126715,0.5,100,0.45,0.55,0,0,100
"theta[8]",0.945348741723703,0.945731935589346,0.947798987454352,10000,0.95,0.926103871984597,0.964219232631365,0.5,100,0.45,0.55,0,0,100
"theta[9]",0.908404641225402,0.908903424959432,0.907704700009759,10000,0.95,0.884289071895802,0.932720124120048,0.5,100,0.45,0.55,0,0,100
"theta[10]",0.927762632130481,0.927834152367236,0.927949237061358,10631.7,0.95,0.919788352524203,0.935600582788396,0.5,100,0.45,0.55,0,0,100
"theta[11]",0.924395282877499,0.924463693814008,0.92527400961038,10000,0.95,0.91663693369214,0.932140716108888,0.5,100,0.45,0.55,0,0,100
"theta[12]",0.90283270526381,0.905634135061731,0.910058079087182,10000,0.95,0.845308064033064,0.955748001990223,0.5,100,0.45,0.55,0,0,100
"theta[13]",0.967718380233473,0.968272890258714,0.96858344329356,10000,0.95,0.951940718083871,0.983246358749379,0.5,100,0.45,0.55,0,0,100
"theta[14]",0.937619016627059,0.939104622258145,0.941504475277692,9210.8,0.95,0.90762531107781,0.9665510922239,0.5,100,0.45,0.55,0,0,100
"theta[15]",0.950856560444293,0.950920908553062,0.951134011376162,10000,0.95,0.94575132296429,0.956158631074652,0.5,100,0.45,0.55,0,0,100
"theta[16]",0.965994784856463,0.966271176964434,0.966773059725239,10000,0.95,0.95455008085094,0.976468325872248,0.5,100,0.45,0.55,0,0,100
"theta[17]",0.951746375078684,0.952455250647925,0.953171303430752,10000,0.95,0.931640191801281,0.970325604356703,0.5,100,0.45,0.55,0,0,100
"theta[18]",0.9635322682888,0.963996467309476,0.966010940350704,10000,0.95,0.948823943164503,0.977176925100504,0.5,100,0.45,0.55,0,0,100
"theta[19]",0.883751831646464,0.884696377350997,0.887471931979262,9346.6,0.95,0.850253081067303,0.914128360509679,0.5,100,0.45,0.55,0,0,100
"theta[20]",0.974323737466872,0.974376235376289,0.974095763552083,10000,0.95,0.970058409359021,0.978594631456471,0.5,100,0.45,0.55,0,0,100
"theta[21]",0.936417375885022,0.936535355583616,0.937128400258527,10000,0.95,0.925079550169052,0.947741171549118,0.5,100,0.45,0.55,0,0,100
"theta[22]",0.981177039616334,0.98405499174844,0.989936444043256,10000,0.95,0.955604983608359,0.999601436833341,0.5,100,0.45,0.55,0,0,100
"theta[23]",0.96217216917247,0.962175929814326,0.961713023000878,10000,0.95,0.956695866708857,0.967692649846428,0.5,100,0.45,0.55,0,0,100
"theta[24]",0.969990726299917,0.970240345129753,0.970762705800162,10000,0.95,0.960179220729405,0.980534787860414,0.5,100,0.45,0.55,0,0,100
"theta[25]",0.960643775301522,0.960876103231946,0.962520036538893,10000,0.95,0.949603174729987,0.970837715584005,0.5,100,0.45,0.55,0,0,100
"theta[26]",0.834792411253801,0.837145902195484,0.840647373974118,10000,0.95,0.763833686559331,0.905117001603586,0.5,100,0.45,0.55,0,0,100
"theta[27]",0.809142478768909,0.813324813513673,0.813332528538699,10000,0.95,0.698935611183601,0.913916316185073,0.5,100,0.45,0.55,0,0,100
"theta[28]",0.902470046296778,0.902606350423792,0.903215900419785,10000,0.95,0.892148567305746,0.912110101224504,0.5,100,0.45,0.55,0,0,100
"theta[29]",0.95561936987887,0.958030457633087,0.962939779196858,11572.7,0.95,0.921254803157396,0.987405170334504,0.5,100,0.45,0.55,0,0,100
"theta[30]",0.931194920695698,0.931714717333073,0.932607748600461,10000,0.95,0.909265127102334,0.951617416496914,0.5,100,0.45,0.55,0,0,100
"theta[31]",0.972638154875424,0.973793918386507,0.974562303276281,10000,0.95,0.952814607702442,0.990740785840789,0.5,100,0.45,0.55,0,0,100
"theta[32]",0.956431204672893,0.956443438490002,0.956242313802626,10000,0.95,0.952752303136002,0.959986331028751,0.5,100,0.45,0.55,0,0,100
"theta[33]",0.859897214563237,0.861372357170716,0.8614290908141,9003.4,0.95,0.805123615906036,0.909806312607498,0.5,100,0.45,0.55,0,0,100
"theta[34]",0.917168600294589,0.918174959723162,0.918019993422456,10000,0.95,0.883940210379311,0.949081895824541,0.5,100,0.45,0.55,0,0,100
"theta[35]",0.953100872432713,0.953133582774825,0.953257826422287,10000,0.95,0.949017033303362,0.957185986028194,0.5,100,0.45,0.55,0,0,100
"theta[36]",0.958103569524017,0.958258012667583,0.959329839875471,9471.1,0.95,0.949170095579718,0.966923177589314,0.5,100,0.45,0.55,0,0,100
"theta[37]",0.903994501899901,0.904933091012879,0.907236118285858,10000,0.95,0.869836884461828,0.937855397027345,0.5,100,0.45,0.55,0,0,100
"theta[38]",0.946593819315099,0.947402710292758,0.949997832365433,10000,0.95,0.923013984410311,0.969470579505053,0.5,100,0.45,0.55,0,0,100
"theta[39]",0.964115921760625,0.964155816261463,0.96393567566058,8234.5,0.95,0.958426744185773,0.969539771106752,0.5,100,0.45,0.55,0,0,100
"theta[40]",0.811491194458889,0.818186374052103,0.830121521546867,10000,0.95,0.679174619378833,0.9356802104111,0.5,99.99,0.45,0.55,0,0.0799999999999983,99.92
"theta[41]",0.942865897603233,0.943737495563999,0.946318351343971,10000,0.95,0.91912210679303,0.964733451014476,0.5,100,0.45,0.55,0,0,100
"theta[42]",0.929598182136121,0.930078038150113,0.93204457256788,9633.1,0.95,0.910923902933148,0.946646383626831,0.5,100,0.45,0.55,0,0,100
"theta[43]",0.990823295516419,0.993634363865673,0.998059387817972,10000,0.95,0.972769239787742,0.999997485817023,0.5,100,0.45,0.55,0,0,100
"theta[44]",0.949394263564015,0.949813787325195,0.950760788729184,10000,0.95,0.93400049130208,0.964300408109166,0.5,100,0.45,0.55,0,0,100
"theta[45]",0.953402411219423,0.953418930988868,0.953466986093245,10000,0.95,0.950552822317387,0.956329317398501,0.5,100,0.45,0.55,0,0,100
"theta[46]",0.917766731041121,0.918505976655723,0.920993263636598,10000,0.95,0.891476528260052,0.942815907922263,0.5,100,0.45,0.55,0,0,100
"theta[47]",0.940148224987765,0.940218613487552,0.940840437781433,10000,0.95,0.932767100221429,0.94693008436483,0.5,100,0.45,0.55,0,0,100
"theta[48]",0.948190508507397,0.949558972055579,0.949290636432105,9592.9,0.95,0.916202082914546,0.976878189421533,0.5,100,0.45,0.55,0,0,100
"theta[49]",0.984674580917829,0.984721244651415,0.984908588632604,10000,0.95,0.981846348317835,0.987497652195779,0.5,100,0.45,0.55,0,0,100
"theta[50]",0.968751360486849,0.96903082458895,0.969323622928309,10000,0.95,0.958521407738762,0.979160086817977,0.5,100,0.45,0.55,0,0,100
"theta[51]",0.919244505182331,0.92321463037728,0.934752653669588,10000,0.95,0.855995238272897,0.973200172970819,0.5,100,0.45,0.55,0,0,100
"theta[52]",0.884052186642931,0.89007348806456,0.900738231664207,10000,0.95,0.789371515699184,0.970721009187753,0.5,100,0.45,0.55,0,0,100
"theta[1]-theta[2]",-0.0174360131537735,-0.0102827757975927,0.00894132941171388,9970.2,0.95,-0.109627199797085,0.0602772026323893,0,40.63,NA,NA,NA,NA,NA
"theta[1]-theta[3]",-0.0349275216396053,-0.0278335468694422,-0.00413061745390891,9781.6,0.95,-0.128528800229131,0.0384748524591133,0,24.11,NA,NA,NA,NA,NA
"theta[1]-theta[4]",-0.00483566769526338,0.00281860392726663,0.0268384632787551,9836.8,0.95,-0.0966088180114069,0.0696803280956713,0,52.67,NA,NA,NA,NA,NA
"theta[1]-theta[5]",-0.039687626257622,-0.0318760477842985,-0.0119922525681345,10006.7,0.95,-0.128344993608357,0.0321478739045392,0,19.09,NA,NA,NA,NA,NA
"theta[1]-theta[6]",-0.012547709564284,-0.00511583855804526,0.015683237681648,10049.7,0.95,-0.103606486121088,0.0635305372107964,0,45.13,NA,NA,NA,NA,NA
"theta[1]-theta[7]",-0.0291349426920358,-0.021282717109057,1.296204156509e-06,9811,0.95,-0.117276835539799,0.0455950623466659,0,29.56,NA,NA,NA,NA,NA
"theta[1]-theta[8]",-0.0269368198602483,-0.0194656295482368,-0.00924453911357798,9950.8,0.95,-0.11914897371415,0.0482110907940252,0,31.24,NA,NA,NA,NA,NA
"theta[1]-theta[9]",0.0100072806380526,0.0173012116380751,0.0305617030610276,9962.1,0.95,-0.0870579817044549,0.0845341938866639,0,64.11,NA,NA,NA,NA,NA
"theta[1]-theta[10]",-0.00935071026702593,-0.0016698454622166,0.00627848089173311,9974.6,0.95,-0.0978448759267112,0.0650355506275813,0,48.52,NA,NA,NA,NA,NA
"theta[1]-theta[11]",-0.00598336101404403,0.00208108842406679,0.01210622567228,9908.3,0.95,-0.0955146929675552,0.066372032660413,0,51.93,NA,NA,NA,NA,NA
"theta[1]-theta[12]",0.0155792165996454,0.0204955649727591,0.0287309429740393,10309,0.95,-0.0953694711917525,0.116860271434509,0,65.32,NA,NA,NA,NA,NA
"theta[1]-theta[13]",-0.0493064583700177,-0.0416040678743767,-0.024778642121686,10059.1,0.95,-0.140652724888478,0.0245220304523773,0,11.54,NA,NA,NA,NA,NA
"theta[1]-theta[14]",-0.0192070947636037,-0.0122568506331433,-0.00405782782739866,9691.6,0.95,-0.114259016997319,0.0661542921520358,0,38.37,NA,NA,NA,NA,NA
"theta[1]-theta[15]",-0.0324446385808375,-0.024604319530743,-0.012230742047405,9970.4,0.95,-0.122473363477852,0.0388490415530988,0,25.88,NA,NA,NA,NA,NA
"theta[1]-theta[16]",-0.047582862993008,-0.0401665511271985,-0.0251992178495288,9995.8,0.95,-0.138202089097358,0.0253646854492583,0,12.38,NA,NA,NA,NA,NA
"theta[1]-theta[17]",-0.0333344532152293,-0.0257487619153561,-0.0125171790052852,9986.9,0.95,-0.128870823236883,0.0412342096288664,0,25.52,NA,NA,NA,NA,NA
"theta[1]-theta[18]",-0.0451203464253453,-0.0373609719279006,-0.0229279613859241,10021.6,0.95,-0.138369626045815,0.0281603427038336,0,14.7,NA,NA,NA,NA,NA
"theta[1]-theta[19]",0.0346600902169905,0.0417146001808783,0.057473547317793,9827.2,0.95,-0.0618298274009444,0.117272328994135,0,78.87,NA,NA,NA,NA,NA
"theta[1]-theta[20]",-0.0559118156034167,-0.0480055609541621,-0.0352225795598768,10026.2,0.95,-0.144082622431198,0.0173528886839074,0,6.06,NA,NA,NA,NA,NA
"theta[1]-theta[21]",-0.0180054540215666,-0.0102699686612495,0.00337706687201045,9996.6,0.95,-0.109963722122068,0.0535280723827166,0,39.92,NA,NA,NA,NA,NA
"theta[1]-theta[22]",-0.062765117752879,-0.0555875132796702,-0.0449301010815062,9969.3,0.95,-0.159412864572932,0.0165518647917917,0,5.09,NA,NA,NA,NA,NA
"theta[1]-theta[23]",-0.0437602473090146,-0.0358301571336019,-0.0135763094659109,10056.6,0.95,-0.134229432668671,0.0272962252082833,0,15.35,NA,NA,NA,NA,NA
"theta[1]-theta[24]",-0.0515788044364623,-0.0441172144810255,-0.0265430695664358,10071.4,0.95,-0.140338685304688,0.0227059727173564,0,9.06,NA,NA,NA,NA,NA
"theta[1]-theta[25]",-0.0422318534380665,-0.0347160786070704,-0.0172554103544855,10020.8,0.95,-0.131785097274091,0.0316586212435817,0,17.09,NA,NA,NA,NA,NA
"theta[1]-theta[26]",0.083619510609654,0.087020704245431,0.0910811782246199,10000,0.95,-0.0358471182539436,0.192879826372089,0,91.85,NA,NA,NA,NA,NA
"theta[1]-theta[27]",0.109269443094546,0.109344099171356,0.106116775053554,9633.3,0.95,-0.0291435967403871,0.254700093446844,0,93.81,NA,NA,NA,NA,NA
"theta[1]-theta[28]",0.0159418755666767,0.0238595684892627,0.0317365213907979,10037.8,0.95,-0.0747571945460574,0.0881182651927694,0,68.92,NA,NA,NA,NA,NA
"theta[1]-theta[29]",-0.0372074480154151,-0.0306113598010825,-0.0154003138267341,10165.2,0.95,-0.135507057165118,0.0515751402090008,0,22.96,NA,NA,NA,NA,NA
"theta[1]-theta[30]",-0.012782998832243,-0.00573152875484495,0.0122168798261602,9922,0.95,-0.105439010228456,0.0644203125599956,0,44.88,NA,NA,NA,NA,NA
"theta[1]-theta[31]",-0.0542262330119694,-0.0470663636081126,-0.0288344891498581,10111.9,0.95,-0.149625123192572,0.0233092448213549,0,8.51,NA,NA,NA,NA,NA
"theta[1]-theta[32]",-0.038019282809438,-0.0302153392743163,-0.012080633278216,10027.9,0.95,-0.127235210461011,0.0333223419527285,0,20.6,NA,NA,NA,NA,NA
"theta[1]-theta[33]",0.0585147073002181,0.0642396664380975,0.07487964501338,10000,0.95,-0.0486868073340953,0.155464482730506,0,87,NA,NA,NA,NA,NA
"theta[1]-theta[34]",0.00124332156886635,0.00712461223885746,0.0101694164785659,10105.3,0.95,-0.094615631242426,0.0849762346789614,0,56.75,NA,NA,NA,NA,NA
"theta[1]-theta[35]",-0.0346889505692582,-0.0266909057754156,-0.00674477631863929,9992.4,0.95,-0.123358439481132,0.037814911248935,0,23.63,NA,NA,NA,NA,NA
"theta[1]-theta[36]",-0.039691647660562,-0.0318031664007364,-0.0195097151300088,10055.1,0.95,-0.12981395478219,0.0332852440720587,0,19.11,NA,NA,NA,NA,NA
"theta[1]-theta[37]",0.014417419963554,0.0205202120640114,0.0313609388694663,10077.5,0.95,-0.0860215141421384,0.0978457003341627,0,66.7,NA,NA,NA,NA,NA
"theta[1]-theta[38]",-0.0281818974516436,-0.0211874469831416,-0.0115770993714523,10058,0.95,-0.123683355898417,0.0506609894544975,0,30.26,NA,NA,NA,NA,NA
"theta[1]-theta[39]",-0.0457039998971704,-0.0379126958712211,-0.0159024814722367,10075.2,0.95,-0.132741564471885,0.0291714643281689,0,13.69,NA,NA,NA,NA,NA
"theta[1]-theta[40]",0.106920727404566,0.104861639747976,0.102348444290472,10000,0.95,-0.047431959998216,0.276724568624624,0,91.69,NA,NA,NA,NA,NA
"theta[1]-theta[41]",-0.0244539757397779,-0.0170198214524277,-0.00535146611284348,9726.2,0.95,-0.118482018877497,0.0538187659041153,0,33.72,NA,NA,NA,NA,NA
"theta[1]-theta[42]",-0.0111862602726658,-0.00391667931075151,0.0169253798119714,10019.7,0.95,-0.105712685052515,0.0629288324765985,0,46.33,NA,NA,NA,NA,NA
"theta[1]-theta[43]",-0.0724113736529642,-0.065420589436773,-0.0448085007118377,9812.2,0.95,-0.163945831880827,0.00489657333008731,0,1.42,NA,NA,NA,NA,NA
"theta[1]-theta[44]",-0.0309823417005604,-0.0235490483188139,-0.00626158302215557,9968.5,0.95,-0.122996818256725,0.0439193195244059,0,27.63,NA,NA,NA,NA,NA
"theta[1]-theta[45]",-0.0349904893559685,-0.0271246738096033,-0.00576332946293884,10014.2,0.95,-0.123879378809085,0.0364248426809832,0,23.47,NA,NA,NA,NA,NA
"theta[1]-theta[46]",0.000645190822333821,0.00791585140858275,0.0171683847848633,10039.3,0.95,-0.0976003702395146,0.0782714993967306,0,56.62,NA,NA,NA,NA,NA
"theta[1]-theta[47]",-0.0217363031243096,-0.013896048500507,0.00563007197312859,9993.7,0.95,-0.111869484563311,0.0502573502565993,0,36.45,NA,NA,NA,NA,NA
"theta[1]-theta[48]",-0.0297785866439422,-0.0229918797774988,-0.00901020396823826,9834.6,0.95,-0.128271683798028,0.0500451597580918,0,29.14,NA,NA,NA,NA,NA
"theta[1]-theta[49]",-0.066262659054374,-0.0584117201231592,-0.0391744085294262,10017.7,0.95,-0.155843377934375,0.00465911707089806,0,1.78,NA,NA,NA,NA,NA
"theta[1]-theta[50]",-0.0503394386233937,-0.0427066464938541,-0.0329867142017583,9926.2,0.95,-0.139871476806413,0.0233784125648654,0,9.9,NA,NA,NA,NA,NA
"theta[1]-theta[51]",-0.000832583318875772,0.00297055124727996,0.00728186683276577,10013.8,0.95,-0.109167898483019,0.110162660734291,0,52.32,NA,NA,NA,NA,NA
"theta[1]-theta[52]",0.0343597352205241,0.0346930626894568,0.0455812468329106,10000,0.95,-0.092987935510391,0.171305241160557,0,70.93,NA,NA,NA,NA,NA
"theta[2]-theta[3]",-0.0174915084858318,-0.0174533256749853,-0.0170816481939658,10000,0.95,-0.0433132597597295,0.00862619813428889,0,9.15,NA,NA,NA,NA,NA
"theta[2]-theta[4]",0.0126003454585102,0.0127573218184567,0.0135322460498491,10000,0.95,-0.011376227898948,0.0363929747781514,0,84.44,NA,NA,NA,NA,NA
"theta[2]-theta[5]",-0.0222516131038485,-0.0217583821799062,-0.0217506164989905,10000,0.95,-0.0415269385269327,-0.0041746846360825,0,0.59,NA,NA,NA,NA,NA
"theta[2]-theta[6]",0.00488830358948951,0.00502674570930467,0.0051648095528434,10000,0.95,-0.0198342684138999,0.0286657870607778,0,65.7,NA,NA,NA,NA,NA
"theta[2]-theta[7]",-0.0116989295382622,-0.0113930891446086,-0.0102988709536354,10000,0.95,-0.0336194415265344,0.0107209101568433,0,15.05,NA,NA,NA,NA,NA
"theta[2]-theta[8]",-0.00950080670647478,-0.00947463536768584,-0.00915910879414432,9727.4,0.95,-0.0363043234439089,0.0167356810934167,0,23.64,NA,NA,NA,NA,NA
"theta[2]-theta[9]",0.0274432937918261,0.0272054334911414,0.0260725238307936,10000,0.95,-0.00419607615565865,0.0577255857161647,0,96.15,NA,NA,NA,NA,NA
"theta[2]-theta[10]",0.00808530288674762,0.00856460590462693,0.00967116534515475,10000,0.95,-0.0122273224966922,0.0286117657277063,0,78.92,NA,NA,NA,NA,NA
"theta[2]-theta[11]",0.0114526521397295,0.0119039589032946,0.0125514550530336,10000,0.95,-0.0090480556461412,0.0310500123211197,0,86.08,NA,NA,NA,NA,NA
"theta[2]-theta[12]",0.0330152297534189,0.0305905422421699,0.0253364988138063,10000,0.95,-0.0225063751987959,0.0936271278220557,0,86.73,NA,NA,NA,NA,NA
"theta[2]-theta[13]",-0.0318704452162442,-0.0319397087176568,-0.0322980562174823,10000,0.95,-0.0569921101245003,-0.00753854192061088,0,0.67,NA,NA,NA,NA,NA
"theta[2]-theta[14]",-0.00177108160983015,-0.00254436972170174,-0.00612380885135275,9285.4,0.95,-0.0360729651791641,0.0350676276081882,0,44.44,NA,NA,NA,NA,NA
"theta[2]-theta[15]",-0.015008625427064,-0.0144738864006979,-0.013505559382814,10293.5,0.95,-0.0351027819041673,0.00362372617248874,0,5.69,NA,NA,NA,NA,NA
"theta[2]-theta[16]",-0.0301468498392345,-0.0298025581982548,-0.0299057061948889,10000,0.95,-0.0525934267221155,-0.00925589454227005,0,0.26,NA,NA,NA,NA,NA
"theta[2]-theta[17]",-0.0158984400614557,-0.0161411706168416,-0.0170640409336694,10000,0.95,-0.0433734097480455,0.0113182033984504,0,13.02,NA,NA,NA,NA,NA
"theta[2]-theta[18]",-0.0276843332715718,-0.027620211473363,-0.0283595567656248,10000,0.95,-0.0510193042166465,-0.00401498513406962,0,0.97,NA,NA,NA,NA,NA
"theta[2]-theta[19]",0.0520961033707641,0.0517299817745776,0.0524108203917475,9991,0.95,0.0148962729603112,0.0885699596718915,0,99.8,NA,NA,NA,NA,NA
"theta[2]-theta[20]",-0.0384758024496432,-0.0379641723661476,-0.0355223987287044,10000,0.95,-0.0576123568557544,-0.019359861564589,0,0,NA,NA,NA,NA,NA
"theta[2]-theta[21]",-0.000569440867793065,-0.000274374792206211,0.000895350287294837,10000,0.95,-0.0235483482591495,0.0205497186560811,0,49.11,NA,NA,NA,NA,NA
"theta[2]-theta[22]",-0.0453291045991054,-0.0468300069879712,-0.049937319248389,10000,0.95,-0.0748416355795666,-0.0119649179195246,0,1.23,NA,NA,NA,NA,NA
"theta[2]-theta[23]",-0.0263242341552411,-0.025877262789838,-0.024764195294322,10000,0.95,-0.0464294125998043,-0.00777751481373812,0,0.12,NA,NA,NA,NA,NA
"theta[2]-theta[24]",-0.0341427912826888,-0.0338472280768802,-0.0337934279112863,10000,0.95,-0.0565264069728609,-0.0136751541135214,0,0.02,NA,NA,NA,NA,NA
"theta[2]-theta[25]",-0.024795840284293,-0.0244851987738244,-0.024207408434255,10000,0.95,-0.046750730547607,-0.00334569953801012,0,1.19,NA,NA,NA,NA,NA
"theta[2]-theta[26]",0.101055523763428,0.0988199713514347,0.0967951752749057,10000,0.95,0.0306838473042463,0.177261904272316,0,99.91,NA,NA,NA,NA,NA
"theta[2]-theta[27]",0.126705456248319,0.122431025335028,0.113355194328875,10000,0.95,0.0217961907609987,0.23962090868028,0,99.74,NA,NA,NA,NA,NA
"theta[2]-theta[28]",0.0333778887204503,0.0336306257222292,0.0323808122820574,10000,0.95,0.0113060369853933,0.0535385764627574,0,99.7,NA,NA,NA,NA,NA
"theta[2]-theta[29]",-0.0197714348616416,-0.0216704466100585,-0.0248142870053196,10000,0.95,-0.0583400792975662,0.0205035932248691,0,16.15,NA,NA,NA,NA,NA
"theta[2]-theta[30]",0.00465301432153056,0.00469381794131757,0.00607461920654545,10000,0.95,-0.0240528293757287,0.0332206381652448,0,62.03,NA,NA,NA,NA,NA
"theta[2]-theta[31]",-0.0367902198581959,-0.0371236615605963,-0.0365655987744994,10000,0.95,-0.0638993820832342,-0.00838454297134827,0,0.83,NA,NA,NA,NA,NA
"theta[2]-theta[32]",-0.0205832696556645,-0.0200954174567013,-0.0183305982968025,10000,0.95,-0.0402569712738533,-0.00259220873025845,0,1.08,NA,NA,NA,NA,NA
"theta[2]-theta[33]",0.0759507204539917,0.074678302990153,0.0731944561312033,9270.9,0.95,0.0225927906157161,0.132319889305856,0,99.92,NA,NA,NA,NA,NA
"theta[2]-theta[34]",0.0186793347226399,0.0178836739211412,0.015312550932859,10000,0.95,-0.0178473257501247,0.0580951696750361,0,83.27,NA,NA,NA,NA,NA
"theta[2]-theta[35]",-0.0172529374154847,-0.0167109052462324,-0.0164557805941598,10000,0.95,-0.0371443214964763,0.00112450262973463,0,3.03,NA,NA,NA,NA,NA
"theta[2]-theta[36]",-0.0222556345067884,-0.0218906691245618,-0.0205747669788614,10000,0.95,-0.0429543477681799,-0.00195590513652022,0,1.09,NA,NA,NA,NA,NA
"theta[2]-theta[37]",0.0318534331173275,0.031351611852909,0.0304095581444796,10305.9,0.95,-0.00562575270685228,0.072449211949889,0,94.87,NA,NA,NA,NA,NA
"theta[2]-theta[38]",-0.01074588429787,-0.0110647591001706,-0.0119679053750719,10000,0.95,-0.0407144224548519,0.0191924929688905,0,24.08,NA,NA,NA,NA,NA
"theta[2]-theta[39]",-0.0282679867433968,-0.0277482900506718,-0.025484052030631,10000,0.95,-0.0481982781822705,-0.00902520918958183,0,0.08,NA,NA,NA,NA,NA
"theta[2]-theta[40]",0.12435674055834,0.118021881703676,0.102658163571973,10000,0.95,0.00220611619021083,0.262264595484849,0,98.51,NA,NA,NA,NA,NA
"theta[2]-theta[41]",-0.00701796258600439,-0.00734611181402706,-0.00951679096858637,11140.9,0.95,-0.035802850802117,0.0236152081086161,0,31.64,NA,NA,NA,NA,NA
"theta[2]-theta[42]",0.00624975288110779,0.0063464904772606,0.00471514419281326,10000,0.95,-0.0208490332812508,0.0313213871431445,0,68.82,NA,NA,NA,NA,NA
"theta[2]-theta[43]",-0.0549753604991907,-0.0555982255200217,-0.0557296389139278,10000,0.95,-0.0797153207173134,-0.0280216482632907,0,0.09,NA,NA,NA,NA,NA
"theta[2]-theta[44]",-0.0135463285467869,-0.013461271442162,-0.0138529441081475,10000,0.95,-0.0375464541950765,0.0115200441136549,0,13.59,NA,NA,NA,NA,NA
"theta[2]-theta[45]",-0.017554476202195,-0.0171149907638126,-0.0145026021187597,10000,0.95,-0.0362085021641493,0.00168950733812034,0,2.75,NA,NA,NA,NA,NA
"theta[2]-theta[46]",0.0180812039761074,0.0176718689287754,0.0141388544560145,10000,0.95,-0.0140005967910573,0.049851077457519,0,86.8,NA,NA,NA,NA,NA
"theta[2]-theta[47]",-0.00430028997053608,-0.00380425988900157,-0.0035262047838575,10000,0.95,-0.0252389389334297,0.0147111515854295,0,35.38,NA,NA,NA,NA,NA
"theta[2]-theta[48]",-0.0123425734901686,-0.0132982522716822,-0.0151591821026161,10501.6,0.95,-0.0472886771672708,0.0248302124826034,0,24.2,NA,NA,NA,NA,NA
"theta[2]-theta[49]",-0.0488266459006005,-0.0483109330214485,-0.0461199536007951,10000,0.95,-0.0677859932607265,-0.0300947864433677,0,0,NA,NA,NA,NA,NA
"theta[2]-theta[50]",-0.0329034254696201,-0.0325917674379908,-0.0318329156924553,10000,0.95,-0.0557731698019034,-0.0129212951528757,0,0.04,NA,NA,NA,NA,NA
"theta[2]-theta[51]",0.0166034298348978,0.0126956825451751,0.00389155688865402,10000,0.95,-0.0435416429526855,0.081274186595888,0,66.36,NA,NA,NA,NA,NA
"theta[2]-theta[52]",0.0517957483742977,0.0459645666085913,0.0340951087547118,10000,0.95,-0.0369534380389932,0.150919257294273,0,85.88,NA,NA,NA,NA,NA
"theta[3]-theta[4]",0.030091853944342,0.0304097250891825,0.0315803863192584,10423.3,0.95,0.00640851073213633,0.0532711611560113,0,99.17,NA,NA,NA,NA,NA
"theta[3]-theta[5]",-0.0047601046180167,-0.00429066136914319,-0.0042863792517091,10314.1,0.95,-0.0227004128241728,0.0130573772122823,0,31.81,NA,NA,NA,NA,NA
"theta[3]-theta[6]",0.0223798120753213,0.022555514628568,0.0240584441248481,10000,0.95,-0.00183747683870872,0.0449839043674652,0,96.64,NA,NA,NA,NA,NA
"theta[3]-theta[7]",0.00579257894756955,0.00617259928564651,0.00775206466951824,10451,0.95,-0.0170176215397242,0.0262076183987594,0,71.48,NA,NA,NA,NA,NA
"theta[3]-theta[8]",0.00799070177935701,0.0080281319267772,0.00732645948336678,10000,0.95,-0.0187279130380401,0.0339870947808423,0,73.13,NA,NA,NA,NA,NA
"theta[3]-theta[9]",0.0449348022776579,0.0447686073531975,0.0444687181674551,10000,0.95,0.0157015258928145,0.0760457751596425,0,99.83,NA,NA,NA,NA,NA
"theta[3]-theta[10]",0.0255768113725794,0.0260949491977793,0.0267852822175526,10838.9,0.95,0.00521658613461506,0.0443188207646901,0,98.88,NA,NA,NA,NA,NA
"theta[3]-theta[11]",0.0289441606255613,0.0295154135545316,0.0310952791989748,10659,0.95,0.00910025006531801,0.0482751630077024,0,99.5,NA,NA,NA,NA,NA
"theta[3]-theta[12]",0.0505067382392507,0.0480091640911103,0.041295532850799,10000,0.95,-0.00582864048330201,0.109696190113299,0,97.17,NA,NA,NA,NA,NA
"theta[3]-theta[13]",-0.0143789367304124,-0.0145106017990048,-0.0156201031347667,10000,0.95,-0.0389562083043722,0.00927396849384632,0,11.84,NA,NA,NA,NA,NA
"theta[3]-theta[14]",0.0157204268760016,0.0149024202524228,0.0145589690286482,10000,0.95,-0.0180418041704598,0.0521096190155637,0,81.25,NA,NA,NA,NA,NA
